ECG
-0.187458
-0.191585
-0.196296
-0.201497
-0.207084
-0.212951
-0.218998
-0.225134
-0.231279
-0.23736
-0.243321
-0.249121
-0.254724
-0.260097
-0.2652
-0.269988
-0.274424
-0.278475
-0.282117
-0.285338
-0.288138
-0.29053
-0.292538
-0.294189
-0.295507
-0.296507
-0.297197
-0.297581
-0.297661
-0.297437
-0.296914
-0.296115
-0.295074
-0.293833
-0.292433
-0.290902
-0.289261
-0.287517
-0.285673
-0.283725
-0.281676
-0.27955
-0.277373
-0.275171
-0.272957
-0.270728
-0.268477
-0.266203
-0.263913
-0.261615
-0.259322
-0.257049
-0.254803
-0.252586
-0.250384
-0.248189
-0.246006
-0.243857
-0.241775
-0.239788
-0.23791
-0.236134
-0.234438
-0.232799
-0.231205
-0.229672
-0.228244
-0.226983
-0.22595
-0.225186
-0.224699
-0.224468
-0.224459
-0.224629
-0.224934
-0.225342
-0.225834
-0.226402
-0.227041
-0.227739
-0.228483
-0.229263
-0.230081
-0.230944
-0.231867
-0.232872
-0.233985
-0.235223
-0.236592
-0.238077
-0.239631
-0.241173
-0.242596
-0.243783
-0.244611
-0.244974
-0.244802
-0.244081
-0.242857
-0.241219
-0.239266
-0.237066
-0.2346
-0.231711
-0.228044
-0.223038
-0.21594
-0.205882
-0.192
-0.173592
-0.150272
-0.122091
-0.089564
-0.053604
-0.015351
0.024074
0.063766
0.103158
0.142007
0.18026
0.217834
0.254395
0.28925
0.321357
0.349461
0.372322
0.388941
0.39873
0.401577
0.397807
0.388064
0.373157
0.353915
0.331112
0.305443
0.277535
0.247975
0.217312
0.186059
0.15469
0.123631
0.093235
0.063783
0.035488
0.008507
-0.017049
-0.041096
-0.063552
-0.084337
-0.103381
-0.120638
-0.136105
-0.149826
-0.161893
-0.172443
-0.181652
-0.189744
-0.196999
-0.203749
-0.210348
-0.21714
-0.22442
-0.232385
-0.241081
-0.250372
-0.259965
-0.269469
-0.278446
-0.286468
-0.29317
-0.298271
-0.301594
-0.303057
-0.302673
-0.300553
-0.296896
-0.29198
-0.286131
-0.279668
-0.272849
-0.265836
-0.258687
-0.251393
-0.243913
-0.236228
-0.228379
-0.220482
-0.212716
-0.205274
-0.198327
-0.192011
-0.186427
-0.181648
-0.177725
-0.1747
-0.172615
-0.171505
-0.171385
-0.172239
-0.174024
-0.176669
-0.18009
-0.184203
-0.188921
-0.194149
-0.199797
-0.20577
-0.211978
-0.218327
-0.224726
-0.231089
-0.237344
-0.243435
-0.249317
-0.254945
-0.26028
-0.265285
-0.269927
-0.274178
-0.278023
-0.281455
-0.284476
-0.287085
-0.289275
-0.291029
-0.292329
-0.293172
-0.293585
-0.293619
-0.293343
-0.292834
-0.292159
-0.291362
-0.290451
-0.28941
-0.288201
-0.286805
-0.285225
-0.283487
-0.281633
-0.279714
-0.27777
-0.275825
-0.273888
-0.271948
-0.269989
-0.267999
-0.265976
-0.263925
-0.261858
-0.259782
-0.257704
-0.255632
-0.253567
-0.251498
-0.249406
-0.24728
-0.245124
-0.242952
-0.240783
-0.238633
-0.236521
-0.234455
-0.23243
-0.230436
-0.228468
-0.226553
-0.224745
-0.223115
-0.221733
-0.220646
-0.219866
-0.219368
-0.219101
-0.219006
-0.219037
-0.219176
-0.219431
-0.219816
-0.220336
-0.220974
-0.22171
-0.22253
-0.223427
-0.22441
-0.225509
-0.226762
-0.228197
-0.229812
-0.231573
-0.233417
-0.235269
-0.237053
-0.238695
-0.24012
-0.241262
-0.242067
-0.242493
-0.242514
-0.242122
-0.241339
-0.240214
-0.238814
-0.237192
-0.23535
-0.233204
-0.230535
-0.22694
-0.221804
-0.214318
-0.203565
-0.188661
-0.168935
-0.144095
-0.114338
-0.080362
-0.043268
-0.004542
0.034526
0.073381
0.111851
0.149844
0.187134
0.223193
0.257155
0.287952
0.314548
0.336171
0.352449
0.363373
0.369134
0.369937
0.365871
0.356901
0.343
0.324321
0.301331
0.274829
0.245843
0.215438
0.184494
0.153574
0.122752
0.092091
0.061961
0.032687
0.00448
-0.0225
-0.048109
-0.07221
-0.094677
-0.115403
-0.134305
-0.15134
-0.166508
-0.179869
-0.191544
-0.201729
-0.210691
-0.218747
-0.226244
-0.233521
-0.240869
-0.248469
-0.256359
-0.26442
-0.272397
-0.279936
-0.286641
-0.292135
-0.296116
-0.298401
-0.298926
-0.29773
-0.294922
-0.290654
-0.285106
-0.278472
-0.270938
-0.26268
-0.253865
-0.244656
-0.235209
-0.225669
-0.216163
-0.206804
-0.197705
-0.188973
-0.180707
-0.172996
-0.16592
-0.159547
-0.153943
-0.149166
-0.145269
-0.142309
-0.14035
-0.139445
-0.139622
-0.140874
-0.143153
-0.146384
-0.150476
-0.15532
-0.160792
-0.166776
-0.173164
-0.179862
-0.186781
-0.193834
-0.200932
-0.207993
-0.214938
-0.221685
-0.22816
-0.234295
-0.240034
-0.245341
-0.250197
-0.254598
-0.258551
-0.262074
-0.265178
-0.267865
-0.270131
-0.271979
-0.273427
-0.274512
-0.275273
-0.275743
-0.275955
-0.275937
-0.27572
-0.275327
-0.274767
-0.274042
-0.273149
-0.272088
-0.270859
-0.269468
-0.267928
-0.266265
-0.264516
-0.262722
-0.260916
-0.25912
-0.257336
-0.25556
-0.253788
-0.252016
-0.250255
-0.248521
-0.246839
-0.245226
-0.243687
-0.242214
-0.240797
-0.23943
-0.238106
-0.236816
-0.235556
-0.234332
-0.233158
-0.232053
-0.231031
-0.230108
-0.229301
-0.228635
-0.228125
-0.227775
-0.22758
-0.227521
-0.227595
-0.227809
-0.228182
-0.228744
-0.229531
-0.230574
-0.231873
-0.233393
-0.235051
-0.236724
-0.238269
-0.239544
-0.24042
-0.240802
-0.240656
-0.240008
-0.238937
-0.237557
-0.235977
-0.234192
-0.232081
-0.229514
-0.226383
-0.222484
-0.217292
-0.209854
-0.198871
-0.182957
-0.161027
-0.132671
-0.098393
-0.05959
-0.018257
0.023496
0.063947
0.102122
0.137859
0.171597
0.203948
0.235242
0.265229
0.29303
0.317347
0.336833
0.350507
0.357928
0.35911
0.354367
0.344217
0.329327
0.310421
0.288204
0.263322
0.236379
0.20794
0.178536
0.148656
0.118736
0.089147
0.06019
0.032108
0.005104
-0.020656
-0.045041
-0.067949
-0.089303
-0.109042
-0.127125
-0.143531
-0.158275
-0.171418
-0.183078
-0.193438
-0.202754
-0.211341
-0.219541
-0.227676
-0.235998
-0.244632
-0.253554
-0.262588
-0.271431
-0.279682
-0.286906
-0.292726
-0.296899
-0.299327
-0.300034
-0.299109
-0.296656
-0.292756
-0.287471
-0.280867
-0.273056
-0.264225
-0.254643
-0.244626
-0.234503
-0.224564
-0.215034
-0.206065
-0.197742
-0.190106
-0.183171
-0.176943
-0.171426
-0.166618
-0.162492
-0.159014
-0.156186
-0.154073
-0.152791
-0.152465
-0.153191
-0.155007
-0.157872
-0.161674
-0.166256
-0.171438
-0.17706
-0.182994
-0.189149
-0.195459
-0.201871
-0.208331
-0.214778
-0.221149
-0.227376
-0.2334
-0.239175
-0.244671
-0.249866
-0.25473
-0.259235
-0.263357
-0.267076
-0.270386
-0.273295
-0.275818
-0.277986
-0.279828
-0.281379
-0.282665
-0.283701
-0.284496
-0.285051
-0.285357
-0.285405
-0.285192
-0.284728
-0.284035
-0.283145
-0.282084
-0.28087
-0.279514
-0.278022
-0.276397
-0.274643
-0.272773
-0.270811
-0.268793
-0.266752
-0.26471
-0.262674
-0.260643
-0.25861
-0.256566
-0.254506
-0.252437
-0.250381
-0.248359
-0.246393
-0.244494
-0.242664
-0.240899
-0.239199
-0.237567
-0.236007
-0.234535
-0.23318
-0.231974
-0.230942
-0.230095
-0.229436
-0.228961
-0.228663
-0.228536
-0.228582
-0.228794
-0.229142
-0.229598
-0.230133
-0.230686
-0.231138
-0.231406
-0.231594
-0.232035
-0.233124
-0.235048
-0.237631
-0.240299
-0.242223
-0.24258
-0.240861
-0.237074
-0.231767
-0.225855
-0.22032
-0.215904
-0.212897
-0.211103
-0.209964
-0.208781
-0.206898
-0.203813
-0.199159
-0.192568
-0.18348
-0.171074
-0.154461
-0.132993
-0.10651
-0.07538
-0.0404
-0.002647
0.036747
0.076812
0.116883
0.156614
0.195868
0.234516
0.272244
0.308411
0.342044
0.371937
0.396856
0.415764
0.427999
0.433357
0.432057
0.424635
0.41181
0.394362
0.37305
0.348569
0.321564
0.292653
0.262442
0.231504
0.200353
0.169436
0.139115
0.109678
0.081346
0.054293
0.028662
0.004578
-0.017839
-0.03848
-0.057262
-0.074148
-0.089153
-0.102341
-0.11382
-0.123732
-0.132247
-0.139565
-0.145918
-0.151577
-0.156862
-0.162129
-0.167741
-0.174028
-0.181245
-0.189525
-0.19885
-0.209043
-0.21978
-0.230626
-0.241091
-0.25069
-0.258995
-0.265669
-0.270498
-0.273418
-0.274516
-0.273999
-0.272153
-0.269298
-0.265735
-0.2617
-0.257332
-0.252671
-0.247679
-0.24229
-0.236461
-0.23021
-0.223631
-0.216891
-0.210198
-0.203769
-0.197802
-0.192447
-0.187801
-0.183922
-0.18085
-0.178613
-0.177228
-0.176715
-0.17709
-0.178358
-0.180501
-0.183462
-0.187158
-0.191489
-0.196356
-0.20167
-0.207339
-0.21327
-0.219381
-0.2256
-0.231853
-0.238066
-0.244165
-0.250086
-0.25577
-0.261173
-0.266259
-0.271
-0.275382
-0.279401
-0.283064
-0.286366
-0.289301
-0.291849
-0.293991
-0.295704
-0.296978
-0.297812
-0.298232
-0.298282
-0.298018
-0.297483
-0.296705
-0.295706
-0.294503
-0.293111
-0.291545
-0.289828
-0.287987
-0.286058
-0.284078
-0.282067
-0.280031
-0.27797
-0.275885
-0.273782
-0.271668
-0.269558
-0.267474
-0.265441
-0.26348
-0.261603
-0.259816
-0.258116
-0.256498
-0.254947
-0.253396
-0.251723
-0.249879
-0.248035
-0.246559
-0.245795
-0.245834
-0.246392
-0.246847
-0.246414
-0.24443
-0.24063
-0.235294
-0.229201
-0.223399
-0.21886
-0.216175
-0.215384
-0.216015
-0.217306
-0.218498
-0.219104
-0.219038
-0.218576
-0.218164
-0.218155
-0.218648
-0.219527
-0.220605
-0.221697
-0.222589
-0.223054
-0.222912
-0.222074
-0.220556
-0.218482
-0.216043
-0.213442
-0.210804
-0.2081
-0.205075
-0.201217
-0.19578
-0.187865
-0.176554
-0.161076
-0.140948
-0.116086
-0.086832
-0.053911
-0.018286
0.019027
0.057152
0.095471
0.13364
0.171482
0.208817
0.245277
0.280198
0.31262
0.341399
0.365378
0.383579
0.395367
0.400521
0.399224
0.391973
0.379453
0.362425
0.341641
0.317805
0.291575
0.263566
0.23435
0.204434
0.174262
0.144207
0.114582
0.085658
0.057691
0.030927
0.005581
-0.018172
-0.040199
-0.060415
-0.078792
-0.095355
-0.110171
-0.123328
-0.134911
-0.144996
-0.153664
-0.161032
-0.167295
-0.17274
-0.177759
-0.182815
-0.188391
-0.194906
-0.202627
-0.211611
-0.221681
-0.232451
-0.243396
-0.25392
-0.263455
-0.27155
-0.277917
-0.28244
-0.285151
-0.286193
-0.285772
-0.284113
-0.281428
-0.277889
-0.273631
-0.268752
-0.263331
-0.257432
-0.251116
-0.244458
-0.237546
-0.230491
-0.223439
-0.216556
-0.210011
-0.203955
-0.198503
-0.193722
-0.189627
-0.186201
-0.183421
-0.181295
-0.179868
-0.179222
-0.179452
-0.180633
-0.182794
-0.185894
-0.189826
-0.194438
-0.199575
-0.205113
-0.210967
-0.217092
-0.223451
-0.22999
-0.236621
-0.24323
-0.249694
-0.255893
-0.261738
-0.267176
-0.272188
-0.276774
-0.280934
-0.284664
-0.287952
-0.290785
-0.293158
-0.29508
-0.29658
-0.297699
-0.298485
-0.298976
-0.299198
-0.299171
-0.298913
-0.29844
-0.297769
-0.296915
-0.295885
-0.294679
-0.2933
-0.291757
-0.289989
-0.287903
-0.285511
-0.28304
-0.280864
-0.27926
-0.278204
-0.277285
-0.275783
-0.272901
-0.26807
-0.261218
-0.25287
-0.244031
-0.235889
-0.229446
-0.225221
-0.223125
-0.222558
-0.222667
-0.22266
-0.222058
-0.220794
-0.219136
-0.217487
-0.216102
-0.215002
-0.214081
-0.213256
-0.212519
-0.211893
-0.2114
-0.211067
-0.210909
-0.210924
-0.21109
-0.21138
-0.211773
-0.212255
-0.212835
-0.213535
-0.214376
-0.215375
-0.216532
-0.217814
-0.219162
-0.220498
-0.22174
-0.222807
-0.223634
-0.224176
-0.224402
-0.224294
-0.223851
-0.223106
-0.222119
-0.220973
-0.219739
-0.218433
-0.216947
-0.214991
-0.21206
-0.207441
-0.20026
-0.189604
-0.174685
-0.15499
-0.130399
-0.101236
-0.068229
-0.032396
0.005136
0.043318
0.081339
0.118688
0.155115
0.190516
0.22475
0.257476
0.288063
0.315608
0.339066
0.35742
0.36987
0.375971
0.375692
0.369372
0.357615
0.341174
0.320833
0.297314
0.271258
0.24324
0.213794
0.183429
0.152632
0.121851
0.091477
0.061839
0.033191
0.005732
-0.020378
-0.045006
-0.068038
-0.089372
-0.108914
-0.126598
-0.142407
-0.156384
-0.168639
-0.179344
-0.188735
-0.197104
-0.204791
-0.212154
-0.219534
-0.227206
-0.235328
-0.243902
-0.252757
-0.261568
-0.269907
-0.277327
-0.28344
-0.287966
-0.290758
-0.291797
-0.291154
-0.288966
-0.285401
-0.280628
-0.27482
-0.268153
-0.260802
-0.252937
-0.244715
-0.236267
-0.22771
-0.219154
-0.210706
-0.202476
-0.194576
-0.187122
-0.180227
-0.173993
-0.168505
-0.163832
-0.160032
-0.157159
-0.155258
-0.15435
-0.154432
-0.155482
-0.157459
-0.160308
-0.163965
-0.16836
-0.173425
-0.179093
-0.185292
-0.191933
-0.198901
-0.206068
-0.213312
-0.220523
-0.227602
-0.234473
-0.241083
-0.247397
-0.253398
-0.259065
-0.264374
-0.2693
-0.273825
-0.277936
-0.281609
-0.284759
-0.287266
-0.289116
-0.290519
-0.291854
-0.293425
-0.295262
-0.297027
-0.298066
-0.29762
-0.295117
-0.290434
-0.284011
-0.276749
-0.269742
-0.263934
-0.259839
-0.257425
-0.256187
-0.255385
-0.254331
-0.252633
-0.250273
-0.247529
-0.24478
-0.242255
-0.23996
-0.237785
-0.23565
-0.233558
-0.231531
-0.229592
-0.22777
-0.226081
-0.224523
-0.223082
-0.221739
-0.220469
-0.219255
-0.21809
-0.216974
-0.215924
-0.214962
-0.214111
-0.213385
-0.212779
-0.212276
-0.211851
-0.211483
-0.211168
-0.210915
-0.210762
-0.210764
-0.210974
-0.211426
-0.212124
-0.213039
-0.214112
-0.215248
-0.216318
-0.217181
-0.217691
-0.21772
-0.217173
-0.216007
-0.214242
-0.211972
-0.209334
-0.206464
-0.203415
-0.200079
-0.19613
-0.190995
-0.183882
-0.173885
-0.160136
-0.14198
-0.119118
-0.091676
-0.060205
-0.025582
0.011168
0.049079
0.087402
0.125679
0.163673
0.201224
0.238059
0.273636
0.307102
0.337351
0.363172
0.383466
0.397441
0.404733
0.40542
0.399945
0.388985
0.37332
0.353717
0.330876
0.305422
0.277936
0.248982
0.219105
0.188818
0.158591
0.128826
0.099852
0.07193
0.04526
0.019987
-0.003784
-0.025967
-0.046491
-0.065292
-0.082333
-0.097608
-0.111149
-0.123026
-0.133359
-0.142315
-0.150117
-0.157036
-0.163385
-0.169509
-0.175774
-0.182525
-0.190044
-0.198507
-0.207939
-0.218191
-0.228959
-0.239809
-0.250236
-0.259736
-0.26788
-0.274366
-0.279035
-0.281876
-0.282996
-0.282577
-0.280845
-0.278022
-0.274301
-0.26984
-0.26476
-0.259148
-0.253066
-0.246563
-0.239693
-0.23254
-0.225219
-0.217881
-0.210709
-0.203898
-0.19763
-0.192053
-0.187269
-0.183334
-0.180267
-0.178067
-0.176734
-0.176265
-0.176657
-0.177907
-0.180001
-0.182906
-0.186569
-0.190911
-0.195843
-0.201273
-0.207108
-0.213244
-0.219577
-0.225998
-0.232345
-0.238428
-0.244149
-0.249633
-0.255198
-0.261124
-0.267428
-0.273744
-0.27937
-0.283472
-0.285385
-0.284888
-0.282332
-0.27856
-0.274663
-0.271631
-0.270058
-0.269989
-0.270973
-0.272292
-0.273262
-0.273457
-0.272812
-0.271567
-0.27009
-0.268629
-0.267214
-0.265737
-0.264105
-0.262307
-0.260373
-0.258328
-0.256194
-0.253976
-0.25167
-0.249273
-0.246794
-0.244252
-0.241673
-0.239092
-0.236542
-0.234052
-0.231641
-0.229314
-0.227069
-0.224907
-0.222831
-0.220853
-0.218986
-0.217242
-0.215633
-0.21417
-0.212857
-0.211694
-0.210676
-0.209807
-0.209095
-0.208551
-0.208176
-0.207962
-0.2079
-0.207978
-0.208183
-0.208504
-0.208934
-0.209467
-0.210111
-0.210879
-0.211786
-0.212838
-0.214027
-0.215325
-0.216681
-0.218022
-0.219244
-0.220227
-0.22085
-0.220994
-0.22056
-0.219498
-0.217828
-0.215648
-0.213111
-0.21037
-0.207507
-0.204451
-0.200895
-0.196257
-0.189707
-0.180281
-0.167053
-0.149311
-0.126713
-0.099385
-0.067897
-0.033119
0.003992
0.042612
0.082173
0.122362
0.16299
0.203787
0.244223
0.283402
0.320085
0.352841
0.380284
0.401323
0.415322
0.422151
0.422123
0.415849
0.404098
0.387665
0.367295
0.343675
0.317462
0.289303
0.259823
0.229597
0.199134
0.168864
0.139137
0.110235
0.082385
0.05577
0.030548
0.006869
-0.015132
-0.035351
-0.053731
-0.070267
-0.084998
-0.098004
-0.109402
-0.119345
-0.128016
-0.135629
-0.142432
-0.148713
-0.154807
-0.161081
-0.167901
-0.175589
-0.184361
-0.194284
-0.205251
-0.216983
-0.229053
-0.240944
-0.25212
-0.262102
-0.270516
-0.277125
-0.281838
-0.284705
-0.285879
-0.285569
-0.284001
-0.281385
-0.277893
-0.273649
-0.26873
-0.263179
-0.257022
-0.250311
-0.24314
-0.235649
-0.22802
-0.22046
-0.213184
-0.206397
-0.200273
-0.19493
-0.190431
-0.186808
-0.184032
-0.181997
-0.180623
-0.180011
-0.180486
-0.182409
-0.185912
-0.190738
-0.196234
-0.201507
-0.205713
-0.20836
-0.209504
-0.209751
-0.210065
-0.211436
-0.214528
-0.21947
-0.225854
-0.232914
-0.239816
-0.245943
-0.25104
-0.255211
-0.258786
-0.262077
-0.265185
-0.268018
-0.270459
-0.272465
-0.274045
-0.275209
-0.275961
-0.276316
-0.276294
-0.275932
-0.275272
-0.274362
-0.273249
-0.271974
-0.270573
-0.269071
-0.267482
-0.265815
-0.264081
-0.262299
-0.260488
-0.258658
-0.256811
-0.254936
-0.253019
-0.251038
-0.248979
-0.246839
-0.244634
-0.242398
-0.240162
-0.237952
-0.235784
-0.233665
-0.2316
-0.229585
-0.227616
-0.22569
-0.223814
-0.222006
-0.220296
-0.218709
-0.217266
-0.215989
-0.214897
-0.213994
-0.213272
-0.212716
-0.212303
-0.212015
-0.211847
-0.211803
-0.211889
-0.212117
-0.212488
-0.212997
-0.213632
-0.214374
-0.215207
-0.216111
-0.21706
-0.218027
-0.218992
-0.219945
-0.220881
-0.221794
-0.222675
-0.223499
-0.224225
-0.224794
-0.22513
-0.225154
-0.224811
-0.224077
-0.222974
-0.221572
-0.21996
-0.218224
-0.2164
-0.214415
-0.212034
-0.208819
-0.204113
-0.197088
-0.186857
-0.172608
-0.153754
-0.130072
-0.101779
-0.069474
-0.033986
0.003824
0.043258
0.083848
0.12531
0.167396
0.209693
0.251458
0.291572
0.328623
0.361108
0.387689
0.407398
0.419759
0.424788
0.422905
0.414791
0.401251
0.383101
0.361115
0.336031
0.308564
0.279395
0.24913
0.218292
0.187318
0.156563
0.126323
0.096845
0.068337
0.040991
0.014987
-0.009506
-0.032342
-0.05341
-0.07263
-0.089962
-0.105408
-0.119021
-0.130902
-0.141204
-0.15012
-0.157896
-0.16483
-0.171278
-0.177629
-0.184279
-0.191587
-0.199829
-0.209144
-0.219487
-0.230625
-0.242154
-0.253565
-0.264312
-0.273891
-0.2819
-0.288089
-0.292357
-0.29474
-0.295379
-0.294435
-0.292018
-0.288239
-0.28335
-0.277796
-0.272042
-0.266336
-0.260569
-0.254269
-0.246758
-0.237422
-0.226011
-0.212835
-0.198766
-0.18502
-0.172817
-0.163043
-0.156038
-0.151563
-0.148984
-0.147555
-0.146705
-0.146208
-0.146183
-0.146965
-0.148851
-0.151908
-0.155983
-0.160864
-0.166396
-0.172464
-0.178941
-0.185701
-0.192628
-0.199618
-0.206578
-0.213429
-0.220106
-0.226557
-0.232737
-0.238594
-0.244081
-0.249154
-0.253773
-0.257908
-0.261537
-0.264646
-0.267239
-0.269332
-0.270944
-0.272095
-0.272813
-0.273129
-0.273084
-0.272728
-0.272102
-0.27124
-0.270171
-0.268924
-0.267522
-0.26598
-0.26431
-0.262526
-0.260647
-0.25869
-0.256674
-0.254611
-0.252516
-0.2504
-0.248274
-0.246143
-0.244008
-0.241866
-0.239723
-0.237578
-0.235429
-0.233279
-0.231139
-0.229022
-0.226938
-0.224892
-0.222889
-0.220935
-0.219048
-0.217246
-0.215543
-0.213945
-0.212455
-0.211073
-0.209798
-0.208625
-0.207558
-0.206615
-0.205832
-0.20525
-0.204905
-0.204814
-0.204977
-0.205383
-0.206008
-0.206822
-0.207795
-0.208901
-0.210115
-0.211409
-0.212758
-0.21415
-0.215587
-0.217076
-0.21862
-0.220198
-0.221762
-0.223243
-0.224566
-0.225654
-0.226448
-0.226909
-0.227031
-0.226837
-0.226365
-0.225664
-0.224797
-0.223817
-0.222733
-0.221455
-0.219725
-0.217076
-0.212825
-0.206134
-0.19613
-0.182034
-0.163335
-0.139912
-0.112062
-0.080394
-0.045654
-0.008547
0.030381
0.070747
0.112224
0.154366
0.19645
0.237406
0.275868
0.310335
0.339404
0.361973
0.377389
0.385485
0.386518
0.381048
0.369808
0.353587
0.33316
0.309275
0.282667
0.25405
0.224071
0.193281
0.162139
0.131025
0.100251
0.070087
0.040765
0.012492
-0.01455
-0.040196
-0.064302
-0.086744
-0.107421
-0.126259
-0.143228
-0.158355
-0.171744
-0.183576
-0.194093
-0.203613
-0.212474
-0.220956
-0.229292
-0.23777
-0.246761
-0.256586
-0.267258
-0.27832
-0.288839
-0.297592
-0.303395
-0.30546
-0.303653
-0.298529
-0.291165
-0.28281
-0.274504
-0.266795
-0.259658
-0.252622
-0.245058
-0.236477
-0.226721
-0.215999
-0.204791
-0.193615
-0.182795
-0.172438
-0.162558
-0.153214
-0.144529
-0.136626
-0.129616
-0.123593
-0.11863
-0.114793
-0.112133
-0.110687
-0.110472
-0.111483
-0.113689
-0.11703
-0.121421
-0.12675
-0.132888
-0.139691
-0.147019
-0.154741
-0.162726
-0.170852
-0.179014
-0.187118
-0.195075
-0.202798
-0.210199
-0.217208
-0.223774
-0.229859
-0.235442
-0.240511
-0.245073
-0.249142
-0.252738
-0.255889
-0.258619
-0.260945
-0.262876
-0.264417
-0.265565
-0.266316
-0.266673
-0.266656
-0.266303
-0.265657
-0.264764
-0.263668
-0.262404
-0.260989
-0.259426
-0.257717
-0.255882
-0.253959
-0.251987
-0.250002
-0.248026
-0.246071
-0.244133
-0.242208
-0.240295
-0.238396
-0.236528
-0.234724
-0.233016
-0.231424
-0.229942
-0.228559
-0.227258
-0.226022
-0.22484
-0.22371
-0.222638
-0.221634
-0.220704
-0.219848
-0.219069
-0.218371
-0.217763
-0.217245
-0.21682
-0.216495
-0.216288
-0.216234
-0.216378
-0.216754
-0.217371
-0.218206
-0.21919
-0.220204
-0.221087
-0.22167
-0.221802
-0.221371
-0.220332
-0.218703
-0.216572
-0.214084
-0.211399
-0.208634
-0.20578
-0.202643
-0.198806
-0.193633
-0.186308
-0.175966
-0.161853
-0.143474
-0.120651
-0.093482
-0.062234
-0.027232
0.011199
0.052717
0.096874
0.142978
0.189979
0.236438
0.280621
0.320689
0.354963
0.382158
0.401531
0.412927
0.416702
0.413586
0.4045
0.390404
0.372197
0.350699
0.326639
0.30064
0.273221
0.244823
0.215832
0.186599
0.157443
0.128638
0.100424
0.073016
0.046613
0.021402
-0.002443
-0.024778
-0.045488
-0.06449
-0.081735
-0.097203
-0.110917
-0.122944
-0.133328
-0.142115
-0.149494
-0.155922
-0.16209
-0.168676
-0.176105
-0.184422
-0.19329
-0.20214
-0.210412
-0.217798
-0.224356
-0.23047
-0.23665
-0.24327
-0.25035
-0.257488
-0.263961
-0.268952
-0.271813
-0.272264
-0.270446
-0.266833
-0.262013
-0.256412
-0.250185
-0.243314
-0.235774
-0.227619
-0.218943
-0.209879
-0.200605
-0.191336
-0.182309
-0.173748
-0.165853
-0.158785
